id,year,epi_week,from_date,to_date,state,city,disease,deaths
9842,1892,189231,1892-07-31,1892-08-06,PA,ERIE,DIPHTHERIA,1
9843,1892,189233,1892-08-14,1892-08-20,PA,ERIE,TUBERCULOSIS,1
9844,1892,189233,1892-08-14,1892-08-20,PA,ERIE,DIPHTHERIA,3
9845,1892,189233,1892-08-14,1892-08-20,AL,MOBILE,TUBERCULOSIS,1
9846,1892,189232,1892-08-06,1892-08-12,TX,GALVESTON,TUBERCULOSIS,1
9847,1892,189232,1892-08-06,1892-08-12,TX,GALVESTON,TYPHOID FEVER,1
9848,1892,189233,1892-08-14,1892-08-20,LA,SHREVEPORT,TUBERCULOSIS,2
9849,1892,189232,1892-08-07,1892-08-13,FL,PENSACOLA,TYPHOID FEVER,1
9850,1892,189234,1892-08-21,1892-08-27,NY,NEW YORK,TYPHOID FEVER,14
9851,1892,189234,1892-08-21,1892-08-27,NY,NEW YORK,SCARLET FEVER,4
9852,1892,189234,1892-08-21,1892-08-27,NY,NEW YORK,DIPHTHERIA,16
9853,1892,189234,1892-08-21,1892-08-27,NY,NEW YORK,WHOOPING COUGH,14
9854,1892,189234,1892-08-21,1892-08-27,IL,CHICAGO,TYPHOID FEVER,37
9855,1892,189234,1892-08-21,1892-08-27,IL,CHICAGO,SCARLET FEVER,5
9856,1892,189234,1892-08-21,1892-08-27,IL,CHICAGO,DIPHTHERIA,18
9857,1892,189234,1892-08-21,1892-08-27,IL,CHICAGO,WHOOPING COUGH,5
9858,1892,189233,1892-08-14,1892-08-20,PA,PHILADELPHIA,TUBERCULOSIS,20
9859,1892,189233,1892-08-14,1892-08-20,PA,PHILADELPHIA,TYPHOID FEVER,5
9860,1892,189233,1892-08-14,1892-08-20,PA,PHILADELPHIA,DIPHTHERIA,7
9861,1892,189233,1892-08-14,1892-08-20,PA,PHILADELPHIA,WHOOPING COUGH,7
9862,1892,189234,1892-08-21,1892-08-27,NY,BROOKLYN,TUBERCULOSIS,42
9863,1892,189234,1892-08-21,1892-08-27,NY,BROOKLYN,TYPHOID FEVER,12
9864,1892,189234,1892-08-21,1892-08-27,NY,BROOKLYN,SCARLET FEVER,1
9865,1892,189234,1892-08-21,1892-08-27,NY,BROOKLYN,DIPHTHERIA,6
9866,1892,189234,1892-08-21,1892-08-27,NY,BROOKLYN,WHOOPING COUGH,9
9867,1892,189234,1892-08-21,1892-08-27,MO,ST LOUIS,TYPHOID FEVER,2
9868,1892,189234,1892-08-21,1892-08-27,MO,ST LOUIS,SCARLET FEVER,3
9869,1892,189234,1892-08-21,1892-08-27,MO,ST LOUIS,DIPHTHERIA,1
9870,1892,189233,1892-08-14,1892-08-20,MA,BOSTON,TUBERCULOSIS,20
9871,1892,189233,1892-08-14,1892-08-20,MA,BOSTON,TYPHOID FEVER,5
9872,1892,189233,1892-08-14,1892-08-20,MA,BOSTON,SCARLET FEVER,2
9873,1892,189233,1892-08-14,1892-08-20,MA,BOSTON,DIPHTHERIA,1
9874,1892,189233,1892-08-14,1892-08-20,MA,BOSTON,WHOOPING COUGH,2
9875,1892,189234,1892-08-21,1892-08-27,MD,BALTIMORE,TUBERCULOSIS,20
9876,1892,189234,1892-08-21,1892-08-27,MD,BALTIMORE,TYPHOID FEVER,6
9877,1892,189234,1892-08-21,1892-08-27,MD,BALTIMORE,SCARLET FEVER,1
9878,1892,189234,1892-08-21,1892-08-27,MD,BALTIMORE,DIPHTHERIA,2
9879,1892,189233,1892-08-14,1892-08-20,CA,SAN FRANCISCO,TUBERCULOSIS,14
9880,1892,189233,1892-08-14,1892-08-20,CA,SAN FRANCISCO,DIPHTHERIA,5
9881,1892,189233,1892-08-14,1892-08-20,CA,SAN FRANCISCO,WHOOPING COUGH,1
9882,1892,189234,1892-08-20,1892-08-26,OH,CINCINNATI,TUBERCULOSIS,10
9883,1892,189234,1892-08-20,1892-08-26,OH,CINCINNATI,TYPHOID FEVER,1
9884,1892,189234,1892-08-20,1892-08-26,OH,CINCINNATI,DIPHTHERIA,3
9885,1892,189234,1892-08-21,1892-08-27,OH,CLEVELAND,TUBERCULOSIS,5
9886,1892,189234,1892-08-21,1892-08-27,OH,CLEVELAND,TYPHOID FEVER,10
9887,1892,189234,1892-08-21,1892-08-27,OH,CLEVELAND,DIPHTHERIA,1
9888,1892,189231,1892-07-31,1892-08-06,LA,NEW ORLEANS,TUBERCULOSIS,24
9889,1892,189231,1892-07-31,1892-08-06,LA,NEW ORLEANS,TYPHOID FEVER,2
9890,1892,189232,1892-08-07,1892-08-13,LA,NEW ORLEANS,TUBERCULOSIS,19
9891,1892,189232,1892-08-07,1892-08-13,LA,NEW ORLEANS,TYPHOID FEVER,2
9892,1892,189232,1892-08-07,1892-08-13,LA,NEW ORLEANS,DIPHTHERIA,3
9893,1892,189232,1892-08-07,1892-08-13,LA,NEW ORLEANS,WHOOPING COUGH,1
9894,1892,189233,1892-08-14,1892-08-20,LA,NEW ORLEANS,TUBERCULOSIS,10
9895,1892,189233,1892-08-14,1892-08-20,LA,NEW ORLEANS,DIPHTHERIA,2
9896,1892,189233,1892-08-14,1892-08-20,LA,NEW ORLEANS,WHOOPING COUGH,1
9897,1892,189233,1892-08-14,1892-08-20,PA,PITTSBURGH,TUBERCULOSIS,10
9898,1892,189233,1892-08-14,1892-08-20,PA,PITTSBURGH,TYPHOID FEVER,4
9899,1892,189233,1892-08-14,1892-08-20,PA,PITTSBURGH,SCARLET FEVER,1
9900,1892,189233,1892-08-14,1892-08-20,PA,PITTSBURGH,DIPHTHERIA,4
9901,1892,189233,1892-08-14,1892-08-20,PA,PITTSBURGH,WHOOPING COUGH,2
9902,1892,189233,1892-08-14,1892-08-20,DC,WASHINGTON,TUBERCULOSIS,12
9903,1892,189233,1892-08-14,1892-08-20,DC,WASHINGTON,TYPHOID FEVER,4
9904,1892,189233,1892-08-14,1892-08-20,DC,WASHINGTON,DIPHTHERIA,2
9905,1892,189233,1892-08-14,1892-08-20,DC,WASHINGTON,WHOOPING COUGH,1
9906,1892,189234,1892-08-21,1892-08-27,MI,DETROIT,SCARLET FEVER,3
9907,1892,189234,1892-08-21,1892-08-27,MI,DETROIT,DIPHTHERIA,3
9908,1892,189234,1892-08-21,1892-08-27,WI,MILWAUKEE,TUBERCULOSIS,5
9909,1892,189234,1892-08-21,1892-08-27,WI,MILWAUKEE,SCARLET FEVER,3
9910,1892,189234,1892-08-21,1892-08-27,WI,MILWAUKEE,DIPHTHERIA,3
9911,1892,189234,1892-08-21,1892-08-27,NJ,NEWARK,TUBERCULOSIS,14
9912,1892,189234,1892-08-21,1892-08-27,NJ,NEWARK,TYPHOID FEVER,4
9913,1892,189234,1892-08-21,1892-08-27,NJ,NEWARK,SCARLET FEVER,2
9914,1892,189234,1892-08-21,1892-08-27,NJ,NEWARK,DIPHTHERIA,6
9915,1892,189234,1892-08-21,1892-08-27,MN,MINNEAPOLIS,TYPHOID FEVER,3
9916,1892,189234,1892-08-21,1892-08-27,MN,MINNEAPOLIS,WHOOPING COUGH,3
9917,1892,189234,1892-08-21,1892-08-27,KY,LOUISVILLE,TUBERCULOSIS,7
9918,1892,189234,1892-08-21,1892-08-27,KY,LOUISVILLE,TYPHOID FEVER,6
9919,1892,189234,1892-08-21,1892-08-27,KY,LOUISVILLE,WHOOPING COUGH,1
9920,1892,189232,1892-08-07,1892-08-13,MO,KANSAS CITY,TUBERCULOSIS,3
9921,1892,189232,1892-08-07,1892-08-13,MO,KANSAS CITY,WHOOPING COUGH,1
9922,1892,189233,1892-08-14,1892-08-20,MO,KANSAS CITY,TUBERCULOSIS,1
9923,1892,189233,1892-08-14,1892-08-20,MO,KANSAS CITY,TYPHOID FEVER,4
9924,1892,189233,1892-08-14,1892-08-20,MO,KANSAS CITY,WHOOPING COUGH,2
9925,1892,189234,1892-08-21,1892-08-27,RI,PROVIDENCE,TUBERCULOSIS,8
9926,1892,189234,1892-08-21,1892-08-27,RI,PROVIDENCE,SCARLET FEVER,1
9927,1892,189234,1892-08-21,1892-08-27,VA,RICHMOND,TUBERCULOSIS,4
9928,1892,189234,1892-08-21,1892-08-27,VA,RICHMOND,TYPHOID FEVER,1
9929,1892,189234,1892-08-21,1892-08-27,TN,NASHVILLE,TUBERCULOSIS,6
9930,1892,189234,1892-08-21,1892-08-27,TN,NASHVILLE,TYPHOID FEVER,5
9931,1892,189234,1892-08-21,1892-08-27,TN,NASHVILLE,WHOOPING COUGH,1
9932,1892,189234,1892-08-21,1892-08-27,PA,ERIE,TUBERCULOSIS,1
9933,1892,189234,1892-08-21,1892-08-27,PA,ERIE,TYPHOID FEVER,1
9934,1892,189234,1892-08-21,1892-08-27,PA,ERIE,DIPHTHERIA,1
9935,1892,189234,1892-08-21,1892-08-27,ME,PORTLAND,DIPHTHERIA,1
9936,1892,189233,1892-08-14,1892-08-20,NY,BINGHAMTON,TUBERCULOSIS,2
9937,1892,189233,1892-08-14,1892-08-20,NY,BINGHAMTON,TYPHOID FEVER,1
9938,1892,189234,1892-08-21,1892-08-27,NY,BINGHAMTON,TUBERCULOSIS,2
9939,1892,189234,1892-08-21,1892-08-27,NY,BINGHAMTON,WHOOPING COUGH,1
9940,1892,189218,1892-05-01,1892-05-07,PA,ALTOONA,TUBERCULOSIS,2
9941,1892,189218,1892-05-01,1892-05-07,PA,ALTOONA,SCARLET FEVER,1
9942,1892,189220,1892-05-15,1892-05-21,PA,ALTOONA,TUBERCULOSIS,1
9943,1892,189221,1892-05-22,1892-05-28,PA,ALTOONA,TUBERCULOSIS,1
9944,1892,189222,1892-05-29,1892-06-04,PA,ALTOONA,TUBERCULOSIS,5
9945,1892,189223,1892-06-05,1892-06-11,PA,ALTOONA,TUBERCULOSIS,2
9946,1892,189224,1892-06-12,1892-06-18,PA,ALTOONA,TUBERCULOSIS,3
9947,1892,189224,1892-06-12,1892-06-18,PA,ALTOONA,TYPHOID FEVER,1
9948,1892,189225,1892-06-19,1892-06-25,PA,ALTOONA,TUBERCULOSIS,1
9949,1892,189233,1892-08-13,1892-08-19,TX,GALVESTON,TUBERCULOSIS,1
9950,1892,189234,1892-08-21,1892-08-27,NY,AUBURN,TUBERCULOSIS,2
9951,1892,189233,1892-08-14,1892-08-20,FL,PENSACOLA,TYPHOID FEVER,2
9952,1892,189235,1892-08-28,1892-09-03,NY,NEW YORK,TUBERCULOSIS,92
9953,1892,189235,1892-08-28,1892-09-03,NY,NEW YORK,TYPHOID FEVER,15
9954,1892,189235,1892-08-28,1892-09-03,NY,NEW YORK,SCARLET FEVER,4
9955,1892,189235,1892-08-28,1892-09-03,NY,NEW YORK,DIPHTHERIA,18
9956,1892,189235,1892-08-28,1892-09-03,NY,NEW YORK,WHOOPING COUGH,12
9957,1892,189235,1892-08-28,1892-09-03,IL,CHICAGO,TYPHOID FEVER,34
9958,1892,189235,1892-08-28,1892-09-03,IL,CHICAGO,SCARLET FEVER,6
9959,1892,189235,1892-08-28,1892-09-03,IL,CHICAGO,DIPHTHERIA,12
9960,1892,189235,1892-08-28,1892-09-03,IL,CHICAGO,WHOOPING COUGH,5
9961,1892,189234,1892-08-21,1892-08-27,PA,PHILADELPHIA,TUBERCULOSIS,43
9962,1892,189234,1892-08-21,1892-08-27,PA,PHILADELPHIA,TYPHOID FEVER,12
9963,1892,189234,1892-08-21,1892-08-27,PA,PHILADELPHIA,SCARLET FEVER,4
9964,1892,189234,1892-08-21,1892-08-27,PA,PHILADELPHIA,DIPHTHERIA,13
9965,1892,189234,1892-08-21,1892-08-27,PA,PHILADELPHIA,WHOOPING COUGH,6
9966,1892,189235,1892-08-28,1892-09-03,NY,BROOKLYN,TUBERCULOSIS,35
9967,1892,189235,1892-08-28,1892-09-03,NY,BROOKLYN,TYPHOID FEVER,7
9968,1892,189235,1892-08-28,1892-09-03,NY,BROOKLYN,SCARLET FEVER,2
9969,1892,189235,1892-08-28,1892-09-03,NY,BROOKLYN,DIPHTHERIA,13
9970,1892,189235,1892-08-28,1892-09-03,NY,BROOKLYN,WHOOPING COUGH,9
9971,1892,189234,1892-08-21,1892-08-27,MO,ST LOUIS,TYPHOID FEVER,5
9972,1892,189234,1892-08-21,1892-08-27,MO,ST LOUIS,SCARLET FEVER,3
9973,1892,189234,1892-08-21,1892-08-27,MO,ST LOUIS,DIPHTHERIA,5
9974,1892,189235,1892-08-28,1892-09-03,MA,BOSTON,TUBERCULOSIS,27
9975,1892,189235,1892-08-28,1892-09-03,MA,BOSTON,TYPHOID FEVER,1
9976,1892,189235,1892-08-28,1892-09-03,MA,BOSTON,SCARLET FEVER,3
9977,1892,189235,1892-08-28,1892-09-03,MA,BOSTON,DIPHTHERIA,5
9978,1892,189235,1892-08-28,1892-09-03,MA,BOSTON,WHOOPING COUGH,2
9979,1892,189235,1892-08-28,1892-09-03,MD,BALTIMORE,TUBERCULOSIS,14
9980,1892,189235,1892-08-28,1892-09-03,MD,BALTIMORE,TYPHOID FEVER,8
9981,1892,189235,1892-08-28,1892-09-03,MD,BALTIMORE,DIPHTHERIA,2
9982,1892,189235,1892-08-27,1892-09-02,CA,SAN FRANCISCO,TUBERCULOSIS,11
9983,1892,189235,1892-08-27,1892-09-02,CA,SAN FRANCISCO,TYPHOID FEVER,3
9984,1892,189235,1892-08-27,1892-09-02,CA,SAN FRANCISCO,DIPHTHERIA,4
9985,1892,189234,1892-08-21,1892-08-27,OH,CINCINNATI,TUBERCULOSIS,12
9986,1892,189234,1892-08-21,1892-08-27,OH,CINCINNATI,TYPHOID FEVER,4
9987,1892,189234,1892-08-21,1892-08-27,OH,CINCINNATI,SCARLET FEVER,3
9988,1892,189234,1892-08-21,1892-08-27,OH,CINCINNATI,DIPHTHERIA,1
9989,1892,189234,1892-08-21,1892-08-27,OH,CINCINNATI,WHOOPING COUGH,1
9990,1892,189235,1892-08-28,1892-09-03,OH,CLEVELAND,TUBERCULOSIS,1
9991,1892,189235,1892-08-28,1892-09-03,OH,CLEVELAND,TYPHOID FEVER,9
9992,1892,189235,1892-08-28,1892-09-03,OH,CLEVELAND,DIPHTHERIA,1
9993,1892,189234,1892-08-21,1892-08-27,LA,NEW ORLEANS,TUBERCULOSIS,19
9994,1892,189234,1892-08-21,1892-08-27,LA,NEW ORLEANS,TYPHOID FEVER,2
9995,1892,189234,1892-08-21,1892-08-27,LA,NEW ORLEANS,WHOOPING COUGH,1
9996,1892,189234,1892-08-21,1892-08-27,PA,PITTSBURGH,TUBERCULOSIS,7
9997,1892,189234,1892-08-21,1892-08-27,PA,PITTSBURGH,TYPHOID FEVER,6
9998,1892,189234,1892-08-21,1892-08-27,PA,PITTSBURGH,SCARLET FEVER,3
9999,1892,189234,1892-08-21,1892-08-27,PA,PITTSBURGH,DIPHTHERIA,2
10000,1892,189234,1892-08-21,1892-08-27,PA,PITTSBURGH,WHOOPING COUGH,1
10001,1892,189234,1892-08-21,1892-08-27,DC,WASHINGTON,TUBERCULOSIS,18
10002,1892,189234,1892-08-21,1892-08-27,DC,WASHINGTON,TYPHOID FEVER,4
10003,1892,189234,1892-08-21,1892-08-27,DC,WASHINGTON,DIPHTHERIA,3
10004,1892,189235,1892-08-28,1892-09-03,MI,DETROIT,DIPHTHERIA,2
10005,1892,189235,1892-08-28,1892-09-03,MN,MINNEAPOLIS,TUBERCULOSIS,9
10006,1892,189235,1892-08-28,1892-09-03,MN,MINNEAPOLIS,TYPHOID FEVER,5
10007,1892,189235,1892-08-28,1892-09-03,MN,MINNEAPOLIS,WHOOPING COUGH,2
10008,1892,189235,1892-08-28,1892-09-03,KY,LOUISVILLE,TUBERCULOSIS,5
10009,1892,189235,1892-08-28,1892-09-03,KY,LOUISVILLE,TYPHOID FEVER,4
10010,1892,189235,1892-08-28,1892-09-03,KY,LOUISVILLE,DIPHTHERIA,1
10011,1892,189235,1892-08-28,1892-09-03,KY,LOUISVILLE,WHOOPING COUGH,2
10012,1892,189234,1892-08-21,1892-08-27,NY,ROCHESTER,TUBERCULOSIS,7
10013,1892,189234,1892-08-21,1892-08-27,NY,ROCHESTER,TYPHOID FEVER,3
10014,1892,189234,1892-08-21,1892-08-27,NY,ROCHESTER,DIPHTHERIA,1
10015,1892,189234,1892-08-21,1892-08-27,MO,KANSAS CITY,TUBERCULOSIS,2
10016,1892,189234,1892-08-21,1892-08-27,MO,KANSAS CITY,TYPHOID FEVER,1
10017,1892,189235,1892-08-28,1892-09-03,VA,RICHMOND,TUBERCULOSIS,4
10018,1892,189235,1892-08-28,1892-09-03,VA,RICHMOND,TYPHOID FEVER,2
10019,1892,189235,1892-08-28,1892-09-03,TN,NASHVILLE,TUBERCULOSIS,8
10020,1892,189235,1892-08-28,1892-09-03,TN,NASHVILLE,TYPHOID FEVER,2
10021,1892,189235,1892-08-28,1892-09-03,PA,ERIE,TUBERCULOSIS,1
10022,1892,189235,1892-08-28,1892-09-03,PA,ERIE,TYPHOID FEVER,1
10023,1892,189235,1892-08-28,1892-09-03,PA,ERIE,DIPHTHERIA,1
10024,1892,189235,1892-08-28,1892-09-03,NY,BINGHAMTON,TUBERCULOSIS,1
10025,1892,189235,1892-08-28,1892-09-03,NY,BINGHAMTON,TYPHOID FEVER,1
10026,1892,189235,1892-08-28,1892-09-03,NY,BINGHAMTON,DIPHTHERIA,3
10027,1892,189226,1892-06-26,1892-07-02,PA,ALTOONA,TUBERCULOSIS,2
10028,1892,189227,1892-07-03,1892-07-09,PA,ALTOONA,TUBERCULOSIS,3
10029,1892,189228,1892-07-10,1892-07-16,PA,ALTOONA,TUBERCULOSIS,2
10030,1892,189228,1892-07-10,1892-07-16,PA,ALTOONA,TYPHOID FEVER,1
10031,1892,189229,1892-07-17,1892-07-23,PA,ALTOONA,TUBERCULOSIS,1
10032,1892,189229,1892-07-17,1892-07-23,PA,ALTOONA,TYPHOID FEVER,1
10033,1892,189229,1892-07-17,1892-07-23,PA,ALTOONA,SCARLET FEVER,1
10034,1892,189230,1892-07-24,1892-07-30,PA,ALTOONA,TUBERCULOSIS,2
10035,1892,189231,1892-07-31,1892-08-06,PA,ALTOONA,TYPHOID FEVER,1
10036,1892,189231,1892-07-31,1892-08-06,PA,ALTOONA,SCARLET FEVER,1
10037,1892,189232,1892-08-07,1892-08-13,PA,ALTOONA,TUBERCULOSIS,1
10038,1892,189232,1892-08-07,1892-08-13,PA,ALTOONA,TYPHOID FEVER,3
10039,1892,189235,1892-08-28,1892-09-03,NY,AUBURN,TUBERCULOSIS,1
10040,1892,189234,1892-08-21,1892-08-27,FL,PENSACOLA,TYPHOID FEVER,2
10041,1892,189236,1892-09-04,1892-09-10,NY,NEW YORK,TUBERCULOSIS,90
10042,1892,189236,1892-09-04,1892-09-10,NY,NEW YORK,TYPHOID FEVER,11
10043,1892,189236,1892-09-04,1892-09-10,NY,NEW YORK,SCARLET FEVER,3
10044,1892,189236,1892-09-04,1892-09-10,NY,NEW YORK,DIPHTHERIA,17
10045,1892,189236,1892-09-04,1892-09-10,NY,NEW YORK,WHOOPING COUGH,10
10046,1892,189236,1892-09-04,1892-09-10,IL,CHICAGO,TYPHOID FEVER,33
10047,1892,189236,1892-09-04,1892-09-10,IL,CHICAGO,SCARLET FEVER,4
10048,1892,189236,1892-09-04,1892-09-10,IL,CHICAGO,DIPHTHERIA,12
10049,1892,189236,1892-09-04,1892-09-10,IL,CHICAGO,WHOOPING COUGH,5
10050,1892,189235,1892-08-28,1892-09-03,PA,PHILADELPHIA,TUBERCULOSIS,50
10051,1892,189235,1892-08-28,1892-09-03,PA,PHILADELPHIA,TYPHOID FEVER,5
10052,1892,189235,1892-08-28,1892-09-03,PA,PHILADELPHIA,SCARLET FEVER,4
10053,1892,189235,1892-08-28,1892-09-03,PA,PHILADELPHIA,DIPHTHERIA,17
10054,1892,189235,1892-08-28,1892-09-03,PA,PHILADELPHIA,WHOOPING COUGH,2
10055,1892,189236,1892-09-04,1892-09-10,NY,BROOKLYN,TUBERCULOSIS,43
10056,1892,189236,1892-09-04,1892-09-10,NY,BROOKLYN,TYPHOID FEVER,8
10057,1892,189236,1892-09-04,1892-09-10,NY,BROOKLYN,SCARLET FEVER,3
10058,1892,189236,1892-09-04,1892-09-10,NY,BROOKLYN,DIPHTHERIA,8
10059,1892,189236,1892-09-04,1892-09-10,NY,BROOKLYN,WHOOPING COUGH,7
10060,1892,189235,1892-08-28,1892-09-03,MO,ST LOUIS,TYPHOID FEVER,4
10061,1892,189235,1892-08-28,1892-09-03,MO,ST LOUIS,SCARLET FEVER,1
10062,1892,189235,1892-08-28,1892-09-03,MO,ST LOUIS,DIPHTHERIA,5
10063,1892,189236,1892-09-04,1892-09-10,MO,ST LOUIS,TYPHOID FEVER,6
10064,1892,189236,1892-09-04,1892-09-10,MO,ST LOUIS,DIPHTHERIA,5
10065,1892,189236,1892-09-04,1892-09-10,MO,ST LOUIS,WHOOPING COUGH,1
10066,1892,189236,1892-09-04,1892-09-10,MA,BOSTON,TUBERCULOSIS,16
10067,1892,189236,1892-09-04,1892-09-10,MA,BOSTON,TYPHOID FEVER,2
10068,1892,189236,1892-09-04,1892-09-10,MA,BOSTON,SCARLET FEVER,1
10069,1892,189236,1892-09-04,1892-09-10,MA,BOSTON,DIPHTHERIA,5
10070,1892,189236,1892-09-04,1892-09-10,MA,BOSTON,WHOOPING COUGH,1
10071,1892,189236,1892-09-04,1892-09-10,MD,BALTIMORE,TUBERCULOSIS,21
10072,1892,189236,1892-09-04,1892-09-10,MD,BALTIMORE,TYPHOID FEVER,8
10073,1892,189236,1892-09-04,1892-09-10,MD,BALTIMORE,DIPHTHERIA,4
10074,1892,189236,1892-09-04,1892-09-10,MD,BALTIMORE,WHOOPING COUGH,1
10075,1892,189235,1892-08-28,1892-09-03,CA,SAN FRANCISCO,TUBERCULOSIS,10
10076,1892,189235,1892-08-28,1892-09-03,CA,SAN FRANCISCO,TYPHOID FEVER,2
10077,1892,189235,1892-08-28,1892-09-03,CA,SAN FRANCISCO,DIPHTHERIA,3
10078,1892,189235,1892-08-28,1892-09-03,CA,SAN FRANCISCO,WHOOPING COUGH,1
10079,1892,189236,1892-09-03,1892-09-09,OH,CINCINNATI,TUBERCULOSIS,9
10080,1892,189236,1892-09-03,1892-09-09,OH,CINCINNATI,TYPHOID FEVER,2
10081,1892,189236,1892-09-03,1892-09-09,OH,CINCINNATI,DIPHTHERIA,4
10082,1892,189236,1892-09-03,1892-09-09,OH,CINCINNATI,WHOOPING COUGH,1
10083,1892,189236,1892-09-04,1892-09-10,OH,CLEVELAND,TUBERCULOSIS,10
10084,1892,189236,1892-09-04,1892-09-10,OH,CLEVELAND,TYPHOID FEVER,7
10085,1892,189236,1892-09-04,1892-09-10,OH,CLEVELAND,DIPHTHERIA,1
10086,1892,189236,1892-09-04,1892-09-10,OH,CLEVELAND,WHOOPING COUGH,1
10087,1892,189233,1892-08-14,1892-08-20,LA,NEW ORLEANS,TUBERCULOSIS,10
10088,1892,189233,1892-08-14,1892-08-20,LA,NEW ORLEANS,DIPHTHERIA,2
10089,1892,189233,1892-08-14,1892-08-20,LA,NEW ORLEANS,WHOOPING COUGH,1
10090,1892,189234,1892-08-21,1892-08-27,LA,NEW ORLEANS,TUBERCULOSIS,19
10091,1892,189234,1892-08-21,1892-08-27,LA,NEW ORLEANS,TYPHOID FEVER,2
10092,1892,189234,1892-08-21,1892-08-27,LA,NEW ORLEANS,WHOOPING COUGH,1
10093,1892,189235,1892-08-28,1892-09-03,LA,NEW ORLEANS,TUBERCULOSIS,18
10094,1892,189235,1892-08-28,1892-09-03,LA,NEW ORLEANS,TYPHOID FEVER,4
10095,1892,189235,1892-08-28,1892-09-03,PA,PITTSBURGH,TUBERCULOSIS,4
10096,1892,189235,1892-08-28,1892-09-03,PA,PITTSBURGH,TYPHOID FEVER,8
10097,1892,189235,1892-08-28,1892-09-03,PA,PITTSBURGH,SCARLET FEVER,1
10098,1892,189235,1892-08-28,1892-09-03,PA,PITTSBURGH,DIPHTHERIA,3
10099,1892,189235,1892-08-28,1892-09-03,PA,PITTSBURGH,WHOOPING COUGH,3
10100,1892,189236,1892-09-05,1892-09-11,PA,PITTSBURGH,TUBERCULOSIS,7
10101,1892,189236,1892-09-05,1892-09-11,PA,PITTSBURGH,TYPHOID FEVER,5
10102,1892,189236,1892-09-05,1892-09-11,PA,PITTSBURGH,DIPHTHERIA,6
10103,1892,189236,1892-09-05,1892-09-11,PA,PITTSBURGH,WHOOPING COUGH,3
10104,1892,189235,1892-08-28,1892-09-03,DC,WASHINGTON,TUBERCULOSIS,8
10105,1892,189235,1892-08-28,1892-09-03,DC,WASHINGTON,TYPHOID FEVER,2
10106,1892,189235,1892-08-28,1892-09-03,DC,WASHINGTON,DIPHTHERIA,1
10107,1892,189236,1892-09-04,1892-09-10,MI,DETROIT,TYPHOID FEVER,3
10108,1892,189236,1892-09-04,1892-09-10,MI,DETROIT,SCARLET FEVER,1
10109,1892,189236,1892-09-04,1892-09-10,MI,DETROIT,DIPHTHERIA,2
10110,1892,189235,1892-08-28,1892-09-03,WI,MILWAUKEE,TUBERCULOSIS,7
10111,1892,189235,1892-08-28,1892-09-03,WI,MILWAUKEE,SCARLET FEVER,1
10112,1892,189235,1892-08-28,1892-09-03,WI,MILWAUKEE,DIPHTHERIA,2
10113,1892,189236,1892-09-04,1892-09-10,WI,MILWAUKEE,TUBERCULOSIS,12
10114,1892,189236,1892-09-04,1892-09-10,WI,MILWAUKEE,DIPHTHERIA,6
10115,1892,189235,1892-08-28,1892-09-03,NJ,NEWARK,TUBERCULOSIS,11
10116,1892,189235,1892-08-28,1892-09-03,NJ,NEWARK,SCARLET FEVER,2
10117,1892,189235,1892-08-28,1892-09-03,NJ,NEWARK,DIPHTHERIA,3
10118,1892,189236,1892-09-04,1892-09-10,NJ,NEWARK,TUBERCULOSIS,5
10119,1892,189236,1892-09-04,1892-09-10,NJ,NEWARK,TYPHOID FEVER,5
10120,1892,189236,1892-09-04,1892-09-10,NJ,NEWARK,SCARLET FEVER,2
10121,1892,189236,1892-09-04,1892-09-10,NJ,NEWARK,DIPHTHERIA,7
10122,1892,189236,1892-09-04,1892-09-10,NJ,NEWARK,WHOOPING COUGH,1
10123,1892,189236,1892-09-04,1892-09-10,MN,MINNEAPOLIS,TUBERCULOSIS,3
10124,1892,189236,1892-09-04,1892-09-10,MN,MINNEAPOLIS,TYPHOID FEVER,3
10125,1892,189236,1892-09-04,1892-09-10,MN,MINNEAPOLIS,DIPHTHERIA,1
10126,1892,189236,1892-09-04,1892-09-10,RI,PROVIDENCE,SCARLET FEVER,2
10127,1892,189236,1892-09-04,1892-09-10,RI,PROVIDENCE,DIPHTHERIA,1
10128,1892,189236,1892-09-04,1892-09-10,OH,TOLEDO,TYPHOID FEVER,3
10129,1892,189236,1892-09-04,1892-09-10,OH,TOLEDO,DIPHTHERIA,2
10130,1892,189236,1892-09-04,1892-09-10,VA,RICHMOND,TUBERCULOSIS,1
10131,1892,189236,1892-09-04,1892-09-10,VA,RICHMOND,TYPHOID FEVER,1
10132,1892,189236,1892-09-04,1892-09-10,VA,RICHMOND,WHOOPING COUGH,2
10133,1892,189236,1892-09-04,1892-09-10,TN,NASHVILLE,TUBERCULOSIS,5
10134,1892,189236,1892-09-04,1892-09-10,TN,NASHVILLE,TYPHOID FEVER,2
10135,1892,189236,1892-09-04,1892-09-10,ME,PORTLAND,TUBERCULOSIS,1
10136,1892,189236,1892-09-04,1892-09-10,ME,PORTLAND,SCARLET FEVER,1
10137,1892,189236,1892-09-04,1892-09-10,ME,PORTLAND,DIPHTHERIA,1
10138,1892,189236,1892-09-04,1892-09-10,ME,PORTLAND,WHOOPING COUGH,1
10139,1892,189236,1892-09-04,1892-09-10,NY,BINGHAMTON,TUBERCULOSIS,1
